Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<point, std::allocator<point> >::_Vector_impl::~_Vector_impl()
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<point, std::allocator<point> >::_M_deallocate(point*, unsigned long)
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<point, std::allocator<point> >::_M_create_storage(unsigned long)
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<point, std::allocator<point> >::_Vector_base(unsigned long, std::allocator<point> const&)
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<point, std::allocator<point> >::~_Vector_base()
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_allocate(unsigned long)
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<edge, std::allocator<edge> > > const&)
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_Vector_impl::~_Vector_impl()
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_deallocate(std::vector<edge, std::allocator<edge> >*, unsigned long)
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_create_storage(unsigned long)
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_Vector_base(unsigned long, std::allocator<std::vector<edge, std::allocator<edge> > > const&)
  0.00      6.11     0.00        2     0.00     0.00  std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::~_Vector_base()
  0.00      6.11     0.00        2     0.00     0.00  std::_Bit_iterator::operator+=(long)
  0.00      6.11     0.00        2     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long)
  0.00      6.11     0.00        2     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&)
  0.00      6.11     0.00        2     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl()
  0.00      6.11     0.00        2     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_M_deallocate()
  0.00      6.11     0.00        2     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&)
  0.00      6.11     0.00        2     0.00     0.00  std::_Bvector_base<std::allocator<bool> >::~_Bvector_base()
  0.00      6.11     0.00        2     0.00     0.00  std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::priority_queue(greater_edge<edge> const&, std::vector<edge, std::allocator<edge> > const&)
  0.00      6.11     0.00        2     0.00     0.00  std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::~priority_queue()
  0.00      6.11     0.00        2     0.00     0.00  std::_Bit_iterator_base::_M_incr(long)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<edge, std::allocator<edge> >* std::__uninitialized_fill_n<false>::__uninit_fill_n<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&)
  0.00      6.11     0.00        2     0.00     0.00  point* std::__uninitialized_fill_n<true>::__uninit_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<point, std::allocator<point> >::_M_fill_initialize(unsigned long, point const&)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<point, std::allocator<point> >::vector(unsigned long, point const&, std::allocator<point> const&)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<point, std::allocator<point> >::~vector()
  0.00      6.11     0.00        2     0.00     0.00  std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_fill_initialize(unsigned long, std::vector<edge, std::allocator<edge> > const&)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::vector(unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > > const&)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::~vector()
  0.00      6.11     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::_M_initialize(unsigned long)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<bool, std::allocator<bool> >::~vector()
  0.00      6.11     0.00        2     0.00     0.00  __gnu_cxx::__enable_if<!std::__is_scalar<point>::__value, point*>::__type std::__fill_n_a<point*, unsigned long, point>(point*, unsigned long, point const&)
  0.00      6.11     0.00        2     0.00     0.00  void std::__make_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >)
  0.00      6.11     0.00        2     0.00     0.00  std::_Niter_base<point*>::iterator_type std::__niter_base<point*>(point*)
  0.00      6.11     0.00        2     0.00     0.00  point* std::uninitialized_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<edge, std::allocator<edge> >* std::uninitialized_fill_n<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&)
  0.00      6.11     0.00        2     0.00     0.00  point* std::__uninitialized_fill_n_a<point*, unsigned long, point, point>(point*, unsigned long, point const&, std::allocator<point>&)
  0.00      6.11     0.00        2     0.00     0.00  std::vector<edge, std::allocator<edge> >* std::__uninitialized_fill_n_a<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> >, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > >&)
  0.00      6.11     0.00        2     0.00     0.00  void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&)
  0.00      6.11     0.00        2     0.00     0.00  point* std::fill_n<point*, unsigned long, point>(point*, unsigned long, point const&)
  0.00      6.11     0.00        2     0.00     0.00  void std::_Destroy<point*>(point*, point*)
  0.00      6.11     0.00        2     0.00     0.00  void std::_Destroy<point*, point>(point*, point*, std::allocator<point>&)
  0.00      6.11     0.00        2     0.00     0.00  void std::_Destroy<std::vector<edge, std::allocator<edge> >*>(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*)
  0.00      6.11     0.00        2     0.00     0.00  void std::_Destroy<std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*, std::allocator<std::vector<edge, std::allocator<edge> > >&)
  0.00      6.11     0.00        2     0.00     0.00  __gnu_cxx::__enable_if<std::__is_scalar<int>::__value, void>::__type std::__fill_a<unsigned long*, int>(unsigned long*, unsigned long*, int const&)
  0.00      6.11     0.00        2     0.00     0.00  void std::make_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge> >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge>)
  0.00      6.11     0.00        1     0.00   400.00  main

 %         the percentage of the total running time of the
time       program used by this function.

cumulative a running sum of the number of seconds accounted
 seconds   for by this function and those listed above it.

 self      the number of seconds accounted for by this
seconds    function alone.  This is the major sort for this
           listing.

calls      the number of times this function was invoked, if
           this function is profiled, else blank.
 
 self      the average number of milliseconds spent in this
ms/call    function per call, if this function is profiled,
	   else blank.

 total     the average number of milliseconds spent in this
ms/call    function and its descendents per call, if this 
	   function is profiled, else blank.

name       the name of the function.  This is the minor sort
           for this listing. The index shows the location of
	   the function in the gprof listing. If the index is
	   in parenthesis it shows where it would appear in
	   the gprof listing if it were to be printed.

Copyright (C) 2012-2014 Free Software Foundation, Inc.

Copying and distribution of this file, with or without modification,
are permitted in any medium without royalty provided the copyright
notice and this notice are preserved.

		     Call graph (explanation follows)


granularity: each sample hit covers 4 byte(s) for 0.16% of 6.11 seconds

index % time    self  children    called     name
                                                 <spontaneous>
[1]     78.9    4.82    0.00                 _mcount_private [1]
-----------------------------------------------
                                                 <spontaneous>
[2]     14.6    0.89    0.00                 __fentry__ [2]
-----------------------------------------------
                0.00    0.40       1/1           _GLOBAL__sub_I__Z6createRSt6vectorI5pointSaIS0_EE [4]
[3]      6.5    0.00    0.40       1         main [3]
                0.06    0.24       2/2           prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [5]
                0.04    0.06       2/2           create(std::vector<point, std::allocator<point> >&) [8]
                0.00    0.00    4000/15988000     std::vector<point, std::allocator<point> >::operator[](unsigned long) [29]
                0.00    0.00    2000/2008250     std::vector<edge, std::allocator<edge> >::size() const [112]
                0.00    0.00    1998/6994998     std::vector<edge, std::allocator<edge> >::operator[](unsigned long) [110]
                0.00    0.00       2/2           std::allocator<point>::allocator() [233]
                0.00    0.00       2/2           std::vector<point, std::allocator<point> >::vector(unsigned long, point const&, std::allocator<point> const&) [274]
                0.00    0.00       2/2           std::allocator<point>::~allocator() [235]
                0.00    0.00       2/4008        std::vector<edge, std::allocator<edge> >::~vector() [157]
                0.00    0.00       2/2           std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::~vector() [278]
                0.00    0.00       2/2           std::vector<point, std::allocator<point> >::~vector() [275]
-----------------------------------------------
                                                 <spontaneous>
[4]      6.5    0.00    0.40                 _GLOBAL__sub_I__Z6createRSt6vectorI5pointSaIS0_EE [4]
                0.00    0.40       1/1           main [3]
-----------------------------------------------
                0.06    0.24       2/2           main [3]
[5]      4.8    0.06    0.24       2         prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [5]
                0.00    0.15  999000/999000      std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::push(edge const&) [6]
                0.02    0.05 2008602/2008602     std::vector<bool, std::allocator<bool> >::operator[](unsigned long) [10]
                0.00    0.01    8602/8602        std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::pop() [32]
                0.01    0.00 4999000/8997000     std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::operator[](unsigned long) [30]
                0.00    0.00    8606/2016610     std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::size() const [18]
                0.00    0.00    1998/1000998     std::vector<edge, std::allocator<edge> >::push_back(edge const&) [17]
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::vector(unsigned long, bool const&, std::allocator<bool> const&) [38]
                0.00    0.00       2/2           std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::priority_queue(greater_edge<edge> const&, std::vector<edge, std::allocator<edge> > const&) [39]
                0.00    0.00 2997000/6994998     std::vector<edge, std::allocator<edge> >::operator[](unsigned long) [110]
                0.00    0.00 2006602/2006602     std::_Bit_reference::operator bool() const [113]
                0.00    0.00 2002000/2008250     std::vector<edge, std::allocator<edge> >::size() const [112]
                0.00    0.00    8602/8602        std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::top() const [132]
                0.00    0.00    2000/2000        std::_Bit_reference::operator=(bool) [178]
                0.00    0.00       4/6           std::vector<edge, std::allocator<edge> >::vector() [197]
                0.00    0.00       2/4008        std::vector<edge, std::allocator<edge> >::~vector() [157]
                0.00    0.00       2/2           std::allocator<bool>::allocator() [241]
                0.00    0.00       2/2           std::allocator<bool>::~allocator() [242]
                0.00    0.00       2/2           std::vector<bool, std::allocator<bool> >::~vector() [279]
                0.00    0.00       2/2           std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::~priority_queue() [269]
-----------------------------------------------
                0.00    0.15  999000/999000      prim(std::vector<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >&, int) [5]
[6]      2.5    0.00    0.15  999000         std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::push(edge const&) [6]
                0.00    0.13  999000/999000      void std::push_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge> >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, greater_edge<edge>) [7]
                0.02    0.00  999000/1000998     std::vector<edge, std::allocator<edge> >::push_back(edge const&) [17]
